names,score,budget_x,revenue,country_num,month_num,genre_num,crew_num
The Other Guys,63,100000000,170936470,1,9,133,858
Interview with the Vampire,74,50000000,223564608,1,12,831,129
28 Weeks Later,66,15000000,64232714,1,5,195,1454
Everest,68,65000000,221297061,1,9,336,531
Star Trek Beyond,68,185000000,335673708,1,7,14,54
Love to Kill,48,87,1442918.2,10,11,31,1455
Live Free or Die Hard,66,110000000,382288147,1,8,32,98
Tekken,54,30000000,967000,2,7,867,1456
The Doorman,59,10330000,307873,1,2,32,794
Catch the Bullet,57,97000000,504173113.4,2,9,599,1457
Antz,61,60000000,152457863,1,10,390,1458
The Stronghold,74,14479740,64335529.2,17,8,364,124
Japanese Mom 2,50,174200000,509646047.6,9,10,269,1459
Manchester by the Sea,75,8500000,77733867,1,2,22,1460
Offseason,57,100000000,379967948.4,2,3,15,1461
V for Vengeance,61,88800000,476923503,2,6,116,1462
Living,71,26730400,6999027,1,3,22,1463
Why Women Cheat,28,15541000,38139010,28,7,269,1464
Night Teeth,65,21700000,181090228.8,1,10,869,1465
Night at the Museum,66,110000000,579446407,1,12,870,518
Men in Black: International,60,110000000,253015298,1,6,871,69
The Temptation of Kimono,57,118008009.2,452180857.4,16,3,99,1466
The Mitchells vs. the Machines,80,75000000,61375836.8,1,4,659,1467
Seal Team,71,81300000,409447432.8,2,12,106,1468
Nanny McPhee and the Big Bang,63,35000000,97799865,1,4,872,1261
Never Back Down: Revolt,66,99400000,341205403.4,2,11,5,1469
After Porn Ends,57,400000,30398770.4,2,5,27,1470
Elysium,65,120000000,286192091,1,8,338,126
Fireworks,65,39180000,26617621,16,8,680,1471
Apocalypse Now,83,31500000,85960957,1,11,453,322
Ghost Mansion,74,83162000,631090763.2,9,6,12,1472
Dangerous,62,38200000,319040588.8,1,1,32,1473
Kill Bill: Vol. 2,79,30000000,152159461,1,4,85,1225
Total Recall,73,125000000,211856088,1,12,14,494
Total Recall,73,65000000,261399830,1,12,14,494
The Ritual,62,1000000,1786396,1,2,90,1474
Motherhood,78,10000000,723388,7,11,22,1475
Monster Family 2,67,112800000,356126924.8,1,3,106,1476
5 Centimeters per Second,73,5000000,64812285.8,16,3,873,1477
Cats & Dogs 3: Paws Unite,63,105600000,262901615.4,1,11,874,1478
The Transporter,67,21000000,43928932,1,2,85,106
Spider-Man: All Roads Lead to No Way Home,71,90100000,414551647.4,2,5,27,72
Dolittle,67,175000000,251509166,1,1,405,95
South Park: Post COVID,72,135000000,540375760.8,1,11,875,1097
Wai's Romance,0,264940000,175269998.8,10,1,45,1479
Die Hard 2,69,70000000,239813888,1,8,32,98
Oblivion,66,120000000,287916633,1,4,876,61
The Upside,71,37500000,125818440,1,5,44,33
Escape Room,65,9000000,155615727,1,2,90,942
Mortal Engines,62,100000000,85481904,1,12,263,1480
Prison Break: The Final Break,75,86600000,745424433.8,2,7,292,1481
Astro Boy,63,65000000,41636243,1,10,877,228
The Flintstones,53,45000000,358500000,1,7,159,213
Silent Hill: Revelation 3D,55,20000000,55975672,2,10,878,1482
Training Day,75,45000000,104505352,1,11,339,526
Ivy + Bean: The Ghost That Had to Go,69,66600000,579116472.2,2,9,755,1483
RED,67,58000000,199000000,1,10,879,98
Igor,60,22000000,31013349,1,1,880,479
Mama,62,15000000,148095566,1,3,12,549
"Crazy, Stupid, Love.",73,50000000,142851197,1,9,52,508
The Bourne Legacy,62,125000000,280355920,1,8,32,879
The Losers,63,25000000,29863840,1,10,798,378
Extinct,65,93000000,366655140.2,28,10,206,1484
Empire of Lust,70,125800000,384071903.8,9,3,619,618
The Curse of Bridge Hollow,67,95300000,429485729.8,2,10,881,667
Splice,58,30000000,28542494,2,10,682,669
Alien Resurrection,61,70000000,162000000,1,1,444,883
The Blue Lagoon,62,4500000,47923795,1,11,882,1485
Jurassic Park,79,63000000,1045573035,1,9,263,1486
Halo Legends,74,2062000,11000000,1,2,883,1487
The Count of Monte Cristo,77,40000000,75389090,2,1,336,23
Taste 2,56,80300000,176682291.4,9,9,269,1488
All the Bright Places,77,68580000,469250552,2,2,135,1084
Siren XXX: Magical Pleasure,43,119800000,864400677.8,16,8,35,1489
Neon Genesis Evangelion: The End of Evangelion,84,2937023.8,20000000,1,9,68,117
Toy Story That Time Forgot,70,82500000,626345086,1,9,50,1490
House of Gucci,66,75000000,147474138,1,1,541,1491
Pretty Baby,69,56000004,5786368,2,4,22,1485
One Flew Over the Cuckoo's Nest,84,4400000,163274115,1,4,22,1198
The Seventh Day,54,130800000,249577615.2,2,3,12,182
Left Behind,42,18500000,4224065,2,10,70,228
Left Behind,42,16000000,20769209,2,10,70,228
"Big Mommas: Like Father, Like Son",55,32000000,82332450,1,2,608,726
Sleepy Hollow,72,70000000,207068340,1,1,884,224
Bedtime Stories,61,80000000,221468935,1,12,885,13
P.O. Box Tinto Brass,54,76000000,152911218.6,12,8,45,1492
A Good Day to Die Hard,53,92000000,304249198,1,3,32,98
The People We Hate at the Wedding,63,110000000,271669045.6,1,11,45,372
The Blair Witch Project,63,600000,248300000,1,12,15,1493
Escape Plan 2: Hades,51,20000000,17500000,2,6,85,554
Ghostbusters,75,144000000,229008658,1,11,297,637
Ghostbusters,75,30000000,295585416,1,11,297,637
The Grudge,59,10000000,187281115,1,11,58,1494
The Grudge,59,10000000,49503117,1,11,58,1494
Cosas de amigos,60,114200000,241031716.6,39,4,45,1495
Liao Zhai - Home for the Intimate Ghosts,55,52400000,581428834,10,1,172,1496
Gumraah,0,213940000,175269998.8,36,4,85,1497
Legend Quest: The Legend of the Guanajuato Mummies,79,28859454.6,6300000,3,10,886,1498
Batman Returns,69,80000000,266824291,1,6,502,1309
Mom's Friend 2,43,139800000,558017045.2,9,9,269,1499
Pets United,59,120100000,612263067.4,1,9,50,1500
Superwho?,64,43590000,7375119,17,2,268,1501
Cowboys & Aliens,56,163000000,174822325,1,8,887,142
Senior Year,59,135159000,234980052.8,1,5,45,1502
Resident Evil: Degeneration,68,157200000,798902641.4,1,10,888,1503
100% Wolf,60,19203585.8,9750139,1,5,137,1504
Boyz n the Hood,76,6500000,56215095,1,11,299,1505
My Policeman,79,82000000,451733161.2,2,10,99,1506
Dragonball Evolution,29,30000000,56511457,1,2,889,1178
Movie 43,46,10000000,31164747,1,2,45,212
Step Up 2: The Streets,67,23000000,150816700,1,3,890,1507
The Town of Ghosts,20,12001040,38139010,28,1,42,1508
El lado salvaje,50,165600000,372589869,8,12,35,1509
Kuroko's Basketball the Movie: Last Game,78,104000000,752740099,16,3,142,545
Magic Mike,62,7000000,170549753,1,7,121,111
Overlord,67,38000000,39178189,1,12,891,1510
Aladdin and the King of Thieves,63,94944000,340525142.6,1,7,235,771
Tomorrowland,62,170000000,206627518,1,5,892,1081
Friend Couples: Swapping,30,15541000,38139010,9,2,135,1511
The Rock,71,75000000,336069511,1,6,21,228
The Mountain Between Us,66,35000000,62832209,1,10,893,103
He's Just Not That Into You,65,40000000,181053657,1,2,404,543
Wolf Children,82,7911023.8,55060661,1,8,894,1512
Of Gods and Men,66,4000000,41424067,17,9,16,1513
Trinity Seven 2: Heaven's Library & Crimson Lord,80,20111197,15712,16,3,895,1514
Secret Magic Control Agency,72,101600000,525056307.4,1,3,100,1515
The Princess Diaries 2: Royal Engagement,67,45000000,134713435,1,10,896,614
8 Mile,71,41000000,245768384,1,1,462,1516
"Lagunas, la guarida del diablo",48,147180000,222629230.6,7,5,12,1517
xXx,59,70000000,267200000,1,10,21,104
Hunter x Hunter: The Last Mission,69,74600000,7449778,16,12,897,1518
Alvin and the Chipmunks: The Road Chip,60,90000000,249517956,1,12,390,1076
Point Break,71,100000000,126704591,1,1,7,1519
Point Break,71,24000000,83531958,1,1,7,1519
Showing Up,65,73000000,572490615.4,2,4,44,704
The Sword,53,159000000,279278382.2,28,10,898,1520
Epic,65,100000000,262794441,1,6,20,548
Berserk: The Golden Age Arc I - The Egg of the King,74,113400000,611894286.8,16,2,899,1521
Itâ€™s Your Fault That My Heart Beats,73,127520000,616483742.4,16,6,135,1522
Night at the Museum: Battle of the Smithsonian,61,150000000,402231063,1,5,900,518
Hop,57,63000000,188494082,1,4,88,1523
Highlander,69,16000000,12900000,1,7,189,1524
Raped by an Angel 3: Sexual Fantasy of the Chief Executive,52,149000000,298705309,10,7,18,1525
The Irishman,76,159000000,914706,1,11,901,57
Gone Mom: The Disappearance of Jennifer Dulos,78,132200000,496218384.2,2,6,902,1526
Walking with Dinosaurs,61,80000000,123368842,1,1,77,1527
The Accountant,71,40000000,152962083,1,12,75,218
"Me, Myself & Irene",66,51000000,149270999,1,6,45,650
Never Back Down 2: The Beatdown,65,3000000,0,2,9,1,539
The Huntsman: Winter's War,63,115000000,164989338,1,4,406,69
Marriage Story,78,18000000,321463,1,11,22,68
17 Again,63,40000000,139474906,1,3,45,668
Carrie,61,30000000,82409520,2,11,903,1528
Carrie,61,1800000,25886736,2,11,903,1528
Ghost in the Shell,79,110000000,167910690,1,9,211,1529
Chungking Express,80,160000,59502343.4,1,12,531,1530
Charlie's Angels,65,90000000,259736090,1,11,122,348
The Great Gatsby,74,190000000,353640419,1,5,99,189
The Great Gatsby,74,7000000,26533200,1,5,99,189
A Beautiful Mind,79,78000000,317668058,1,12,99,15
Monsters of Man,65,1900000,192073715.2,1,11,128,803
The Taste of Married Women,0,167540000,175269998.8,28,11,904,971
Rape Zombie: Lust of the Dead 5,55,49200000,427304425.6,16,9,12,1531
Storks,66,70000000,183353431,1,9,390,509
Triple Frontier,63,115000000,0,2,3,905,218
Moana,76,150000000,630626714,1,12,906,1532
Beetlejuice,74,15000000,74456687,1,9,445,254
Naruto the Movie: Ninja Clash in the Land of Snow,73,7101535.2,17400000,16,8,907,249
Barbie Mariposa & the Fairy Princess,69,131200000,518523022.8,4,8,137,796
Don't Blame the Kid,77,105800000,667037174.8,3,5,111,1533
Young Mom 2,10,201940000,38157314,9,3,269,1534
Underwater,63,65000000,39177495,1,1,908,348
Kate,67,37800000,638719244.4,2,9,5,1130
Mirai,72,33291535.2,27526961,1,6,909,1535
After Earth,52,130000000,251499665,1,6,43,119
The Hitman's Bodyguard,69,30000000,176586701,1,8,603,286
Con Air,67,80000000,224117573,1,7,7,228
From Russia with Love,71,2500000,78900000,1,1,518,1536
The Wedding Ringer,65,23000000,80171596,1,2,45,33
Teenage Mutant Ninja Turtles,66,125000000,485004754,1,8,910,1537
Teenage Mutant Ninja Turtles,66,13500000,202000000,1,8,910,1537
Irreversible,72,5400000,8133256,1,2,911,727
Point Break,59,100000000,126704591,1,1,147,1538
Point Break,59,24000000,83531958,1,1,147,1538
Money Heist: The Phenomenon,75,98800000,580810039.6,2,4,27,1539
The Man from Earth: Holocene,57,136000000,214723902.8,2,10,607,457
Death Wish,61,30000000,48575965,1,3,56,98
10.0 Earthquake,50,162400000,633353264.4,2,10,912,1540
Paranormal Activity: The Marked Ones,54,5000000,90904854,1,1,11,1541
Blood Red Sky,70,17739525,224582523.6,1,7,869,1542
The Others,76,17000000,207765056,1,11,58,1543
Death Race,62,65000000,72516819,1,10,388,106
Son of the Mask,41,100000000,59918422,2,2,913,1544
Splatter: Naked Blood,59,105800000,216113745,16,2,82,1545
The Beasts,75,113400000,448847740,17,7,35,1546
Riverdance: The Animated Adventure,59,125400000,320224992.8,2,1,914,1166
Fiona,70,128800000,366935804,2,10,12,1547
21 Jump Street,69,42000000,202812429,1,3,133,620
"Confess, Fletch",63,40748225.8,500000,2,9,915,1548
CODA,80,10000000,2237618,1,8,916,1549
The Happening,53,60000000,162778384,1,6,373,393
Ouija: Origin of Evil,61,9000000,81831866,2,10,12,1550
The House of the Lost on the Cape,58,234400000,227785473.2,16,8,461,1551
Step Up 3D,68,30000000,165889117,1,8,99,1552
The Babysitter: Killer Queen,64,51400000,632358003.8,1,9,455,1553
Yes Man,67,50000000,225990976,1,1,111,650
Mamma Mia!,70,52000000,590493991,1,7,111,1554
Ghost,72,22000000,517599988,1,10,917,1519
Sanctum,60,30000000,108957098,1,2,32,1555
Mrs. Harris Goes to Paris,73,13000000,31188330,1,10,121,1556
The Last 10 Years,67,53260004,22456368,16,3,99,1557
Unconditional,68,2000000,196163383.8,2,9,22,1558
Inuyasha the Movie 3: Swords of an Honorable Ruler,78,115200000,596365973.8,16,12,377,1559
Exorcist: The Beginning,54,78000000,43957541,2,8,58,1560
Dunkirk,75,150000000,512390011,1,7,618,1561
Aristotle and Dante Discover the Secrets of the Universe,73,71400000,751654707.4,32,9,22,1562
Meet the Spartans,40,30000000,84646831,1,2,45,1563
Rape Zombie: Lust of the Dead 3,58,147000000,595373442.6,16,3,617,1147
Chunin Exam on Fire! and Naruto vs. Konohamaru!,67,109144000,305481707.4,16,7,410,249
Mickey and Minnie Wish Upon a Christmas,69,117000000,733935300.4,2,12,142,1564
No Good Deed,60,13200000,54323210,2,9,485,103
Percy Jackson: Sea of Monsters,60,90000000,200859554,1,8,101,450
Seitokai Yakuindomo the Movie 2,63,83400000,191964060.4,16,1,201,1565
Sniper: Ghost Shooter,64,3000000,211802400.4,2,8,537,1345
PelÃ©: Birth of a Legend,74,3006525.2,27312,2,5,22,1566
The Founder,71,15000000,24403192,1,11,16,1309
High School Musical 3: Senior Year,66,11000000,274392880,1,10,918,668
Step Up Revolution,69,33000000,165552290,1,8,890,1567
The Social Network,73,40000000,224922135,1,10,22,639
Game Night,68,37000000,117378084,1,10,919,283
Dragon Ball Z: Dead Zone,67,73080000,14000000,16,7,97,77
Bleeding Steel,59,65000000,162758601,28,12,194,728
Franco Escamilla: Eavesdropping,87,151000000,1714444954,3,10,45,1568
The Courier,70,57080000,26000000,1,4,920,93
"Swapping, That Dangerous Sex",0,181600000,175269998.8,9,10,269,1569
Malicious,71,40392400,109133,12,3,45,1429
Thunder Force,56,139000000,283972948.2,1,4,610,1570
Zathura: A Space Adventure,64,65000000,65079104,1,3,921,696
Pretty Woman,74,14000000,432566361,1,5,111,976
Stromboli,53,119600000,362461687.2,33,11,22,1571
The Day After Tomorrow,65,125000000,555840117,1,5,350,62
Trigger Point,65,77400000,313921159,2,4,32,1572
The Nutcracker and the Four Realms,61,132900000,170024300,1,11,131,1573
The In Between,73,142200000,782138971.8,2,2,836,361
Wonder,82,20000000,310824596,1,11,291,272
Poker Face,59,164900000,690959382.4,1,11,18,15
Wanted,65,75000000,342416460,1,7,7,468
Trolls Holiday,67,126000000,404506361,1,11,585,443
Spy Kids 2: The Island of Lost Dreams,56,38000000,119721296,1,1,922,248
47 Ronin,62,175000000,151716815,1,1,923,7
Mirage,75,13531701.8,17325485,1,3,924,485
"Batman: The Dark Knight Returns, Part 2",80,3500000,0,1,1,925,1574
Friday the 13th,57,17000000,92670237,2,2,12,1575
Friday the 13th,57,550000,59754601,2,2,12,1575
Pride and Prejudice and Zombies,62,28000000,16638300,1,2,926,524
Freddy's Dead: The Final Nightmare,53,11000000,34900000,2,9,11,1210
Mahjong Nights,62,110800000,408974526,30,11,22,438
The Ant Bully,57,45000000,49610898,1,9,233,1188
Anna,67,30000000,32825217,1,9,29,1576
Anna,67,4357373,1200000,1,9,29,1576
The Man from Nowhere,77,1255000,43059790,1,5,7,1577
Comrade,60,92200000,254504167.2,42,5,53,1578
"Batman: The Dark Knight Returns, Part 1",77,3500000,57369282.4,1,8,925,1574
EO,66,47220616.4,319773152.6,1,4,22,1579
Parasyte: Part 1,71,134200000,638398632.8,16,11,82,1580
The Letters,59,88000000,503089616.8,2,12,22,1581
Scooby-Doo 2: Monsters Unleashed,60,25000000,180856996,1,4,927,513
Spies in Disguise,77,100000000,165124093,1,1,928,333
Porco Rosso,78,132400000,663389709,1,4,153,1582
The Possession of Hannah Grace,56,6000000,42873730,2,11,322,1583
Erotic Tutoring,54,122400000,385649598.4,9,12,144,1499
Fantastic Four,58,87500000,333132750,1,7,59,1237
Army of Darkness,73,11000000,21502976,1,4,515,521
Tomb Raider,64,90000000,273477501,1,3,141,1584
Sky High,61,35000000,83109359,7,12,292,1122
One Day,74,15000000,59168692,1,8,99,614
The Apostle,65,5000000,21277770,17,10,22,1585
Curse of Chucky,59,5000000,3800000,2,10,11,1586
Rape Zombie: Lust of the Dead 2,46,91700000,615402937.8,16,3,617,1147
Tenor,72,118000000,504735548.8,17,5,44,1587
Species,59,35000000,113354449,1,8,444,1588
An American Werewolf in London,74,10000000,31973249,1,9,617,1589
Hellboy,67,60000000,99823958,1,8,266,1590
Hellboy,67,50000000,53956480,1,8,266,1590
The Communion Girl,51,108400000,218436574.8,7,2,12,1591
Event Horizon,65,60000000,26673954,1,10,797,1505
Mad Max,67,200000,99750000,1,4,473,204
Scooby-Doo! Curse of the Lake Monster,62,76104000,510307974.8,1,6,929,1592
Journey to the Center of the Earth,70,45000000,243180937,2,12,139,1593
Widows,65,40000000,75984700,1,1,485,89
Ivy + Bean: Doomed to Dance,75,160300000,442517578.8,2,9,755,1483
Escape from Alcatraz,75,8000000,43000000,1,12,54,862
Motherly,58,107000000,297177664,32,9,42,1594
Leprechaun 3,59,166940000,321181281.8,2,7,455,1296
A Night at the Kindergarten,58,72440000,220176894.4,2,12,45,285
Quella provincia maliziosa,37,58670000,385960548.2,12,1,45,1595
Cloudy Mountain,75,7292313.8,58340541,28,9,406,1596
Vanquish,56,134200000,772865923.6,1,5,85,794
Duende Maldito 2,55,2000000,2260622,2,4,455,1296
Fugitive: The Curious Case of Carlos Ghosn,65,38600000,542233172.2,2,10,27,1597
Countdown,63,6500000,42176201,1,11,11,1598
13 Assassins,73,6000000,17555141,1,9,145,1335
Evan Almighty,56,175000000,174131329,1,12,159,508
Violence Porno: Rope and Rape,30,15541000,38139010,16,6,18,1599
Mr. Peabody & Sherman,67,145000000,269806430,1,3,413,1600
The Orphanage,72,3400000,78638987,1,5,708,1601
Rurouni Kenshin Part I: Origins,76,25964965.4,61700000,16,8,930,590
Passengers,69,110000000,302239672,1,12,751,3
Black Emanuelle,46,116300000,909309627.4,12,11,348,1602
Officetel - Skillful Ones,0,181600000,175269998.8,9,6,269,1603
Ella Enchanted,64,35000000,24200318,1,12,587,614
The Terminal,73,75000000,218673959,1,6,44,52
The Karate Kid,72,40000000,351774938,1,9,931,1604
The Karate Kid,72,8000000,90857623,1,9,931,1604
Mary Poppins,76,6000000,102296470,1,8,103,1605
The Hunchback of Notre Dame II,54,129000000,386147462.8,2,3,39,1186
The Outsiders,73,10000000,25707698,1,12,299,997
In the Arms of an Assassin,80,39602530.2,425332,2,12,932,1606
Bad Lieutenant: Port of Call - New Orleans,61,25000000,10589102,2,11,49,228
Hello World,73,135000000,575291089.2,16,9,933,1607
Garfield: A Tail of Two Kitties,55,60000000,147985373,1,9,206,1608
I Still Believe,76,12000000,16703751,2,3,890,1384
"Good Luck to You, Leo Grande",70,18392400,7589829,1,8,404,1261
Transporter 3,61,40000000,112930957,1,1,934,106
Coming to America,69,39000000,288752301,1,8,111,1182
Rumble,69,82500000,370310855,1,3,106,1367
Delicious Room Salon Service,68,78200000,360564423.2,9,8,269,1609
Barbie: Spy Squad,69,171580000,545463332.8,2,3,935,1610
Sarah's Key,73,10000000,17511906,1,12,453,1611
Regular Show: The Movie,79,3000000,57447844.8,1,11,936,1612
The Bourne Ultimatum,74,130000000,444043396,1,8,176,126
V for Vendetta,79,50000000,130214162,1,3,388,1193
AVP: Alien vs. Predator,59,70000000,177427090,1,9,937,1613
Pandemic,49,136400000,856238148.4,1,10,372,1614
Dungeons & Dragons: The Book of Vile Darkness,43,12000000,1647997.6,2,11,938,1615
Double Impact,61,16000000,29090445,1,10,661,1029
The Greatest Showman,79,84000000,430782826,1,12,22,309
The Fly,74,15000000,60629159,4,2,277,1616
No Game No Life: Zero,79,44401333.2,6000000,16,7,939,1617
Centauro,63,134000000,465164351.2,38,6,85,1618
The Little Things,63,30000000,29735222,1,2,37,526
Unforgetful Holiday,55,142000000,454488625.8,10,10,22,1619
Freaky Friday,64,26000000,160822438,1,9,103,367
The Wind Rises,78,30000000,117932401,1,2,940,1620
RED 2,65,84000000,141507355,1,8,79,98
Atomic Blonde,64,30000000,98345423,1,8,32,1621
The Last Witch Hunter,59,80000000,130818912,1,10,83,104
The Corpse of Anna Fritz,69,121860000,565610064.6,7,10,54,1622
Bosomy Tae-hee,65,66400000,489432270.8,9,2,269,871
The Price of Family,65,100000000,246367071,12,12,45,1623
Fatherhood,76,138000000,263222986.6,1,6,121,33
Young Aunt 2,10,201940000,38157314,9,8,269,884
Rumble in the Bronx,68,7500000,36238752,1,5,941,728
Magic Mike XXL,62,14500000,123580421,1,7,44,111
Idiocracy,63,2400000,500296,1,1,212,1624
Basic Instinct,69,49000000,352927224,1,5,143,1625
Infidelity in Suburbia,64,51400000,286421986.2,2,2,352,1626
How to Blow Up a Pipeline,70,62955400,524079720.8,2,4,37,1627
